Cell	Cell_Type	Gender
J15.MAA000925.3_9_M.1.1	oligodendrocyte	M
D15.MAA000925.3_9_M.1.1	oligodendrocyte	M
J18.MAA000925.3_9_M.1.1	oligodendrocyte	M
J17.MAA000925.3_9_M.1.1	oligodendrocyte	M
N14.MAA000925.3_9_M.1.1	oligodendrocyte	M
N16.MAA000925.3_9_M.1.1	oligodendrocyte	M
J19.MAA000925.3_9_M.1.1	oligodendrocyte	M
E10.MAA000925.3_9_M.1.1	oligodendrocyte	M
J20.MAA000925.3_9_M.1.1	oligodendrocyte	M
E16.MAA000925.3_9_M.1.1	oligodendrocyte	M
J21.MAA000925.3_9_M.1.1	oligodendrocyte	M
N20.MAA000925.3_9_M.1.1	oligodendrocyte	M
K4.MAA000925.3_9_M.1.1	oligodendrocyte	M
F3.MAA000925.3_9_M.1.1	oligodendrocyte	M
F13.MAA000925.3_9_M.1.1	oligodendrocyte	M
K10.MAA000925.3_9_M.1.1	oligodendrocyte	M
K19.MAA000925.3_9_M.1.1	oligodendrocyte	M
F21.MAA000925.3_9_M.1.1	oligodendrocyte	M
A21.MAA000925.3_9_M.1.1	oligodendrocyte	M
G10.MAA000925.3_9_M.1.1	oligodendrocyte	M
O19.MAA000925.3_9_M.1.1	oligodendrocyte	M
P12.MAA000925.3_9_M.1.1	oligodendrocyte	M
P15.MAA000925.3_9_M.1.1	oligodendrocyte	M
P18.MAA000925.3_9_M.1.1	oligodendrocyte	M
O8.MAA000925.3_9_M.1.1	oligodendrocyte	M
B13.MAA000926.3_9_M.1.1	oligodendrocyte	M
D19.MAA000926.3_9_M.1.1	oligodendrocyte	M
F6.MAA000926.3_9_M.1.1	oligodendrocyte	M
G18.MAA000926.3_9_M.1.1	oligodendrocyte	M
A7.MAA000926.3_9_M.1.1	oligodendrocyte	M
B14.MAA000926.3_9_M.1.1	oligodendrocyte	M
C17.MAA000926.3_9_M.1.1	oligodendrocyte	M
D20.MAA000926.3_9_M.1.1	oligodendrocyte	M
F7.MAA000926.3_9_M.1.1	oligodendrocyte	M
G19.MAA000926.3_9_M.1.1	oligodendrocyte	M
I4.MAA000926.3_9_M.1.1	oligodendrocyte	M
I3.MAA000926.3_9_M.1.1	oligodendrocyte	M
K21.MAA000926.3_9_M.1.1	oligodendrocyte	M
M7.MAA000926.3_9_M.1.1	oligodendrocyte	M
G20.MAA000926.3_9_M.1.1	oligodendrocyte	M
I9.MAA000926.3_9_M.1.1	oligodendrocyte	M
J17.MAA000926.3_9_M.1.1	oligodendrocyte	M
M9.MAA000926.3_9_M.1.1	oligodendrocyte	M
A8.MAA000926.3_9_M.1.1	oligodendrocyte	M
L2.MAA000926.3_9_M.1.1	oligodendrocyte	M
M10.MAA000926.3_9_M.1.1	oligodendrocyte	M
B17.MAA000926.3_9_M.1.1	oligodendrocyte	M
C21.MAA000926.3_9_M.1.1	oligodendrocyte	M
E2.MAA000926.3_9_M.1.1	oligodendrocyte	M
F9.MAA000926.3_9_M.1.1	oligodendrocyte	M
G21.MAA000926.3_9_M.1.1	oligodendrocyte	M
J18.MAA000926.3_9_M.1.1	oligodendrocyte	M
H1.MAA000926.3_9_M.1.1	oligodendrocyte	M
I11.MAA000926.3_9_M.1.1	oligodendrocyte	M
L4.MAA000926.3_9_M.1.1	oligodendrocyte	M
J20.MAA000926.3_9_M.1.1	oligodendrocyte	M
B18.MAA000926.3_9_M.1.1	oligodendrocyte	M
I12.MAA000926.3_9_M.1.1	oligodendrocyte	M
M11.MAA000926.3_9_M.1.1	oligodendrocyte	M
N15.MAA000926.3_9_M.1.1	oligodendrocyte	M
B19.MAA000926.3_9_M.1.1	oligodendrocyte	M
D1.MAA000926.3_9_M.1.1	oligodendrocyte	M
E4.MAA000926.3_9_M.1.1	oligodendrocyte	M
F13.MAA000926.3_9_M.1.1	oligodendrocyte	M
L6.MAA000926.3_9_M.1.1	oligodendrocyte	M
M14.MAA000926.3_9_M.1.1	oligodendrocyte	M
N18.MAA000926.3_9_M.1.1	oligodendrocyte	M
E5.MAA000926.3_9_M.1.1	oligodendrocyte	M
H4.MAA000926.3_9_M.1.1	oligodendrocyte	M
I15.MAA000926.3_9_M.1.1	oligodendrocyte	M
K1.MAA000926.3_9_M.1.1	oligodendrocyte	M
A14.MAA000926.3_9_M.1.1	oligodendrocyte	M
D2.MAA000926.3_9_M.1.1	oligodendrocyte	M
L8.MAA000926.3_9_M.1.1	oligodendrocyte	M
N21.MAA000926.3_9_M.1.1	oligodendrocyte	M
P2.MAA000926.3_9_M.1.1	oligodendrocyte	M
B22.MAA000926.3_9_M.1.1	oligodendrocyte	M
D4.MAA000926.3_9_M.1.1	oligodendrocyte	M
E7.MAA000926.3_9_M.1.1	oligodendrocyte	M
B21.MAA000926.3_9_M.1.1	oligodendrocyte	M
F16.MAA000926.3_9_M.1.1	oligodendrocyte	M
H5.MAA000926.3_9_M.1.1	oligodendrocyte	M
K2.MAA000926.3_9_M.1.1	oligodendrocyte	M
F17.MAA000926.3_9_M.1.1	oligodendrocyte	M
A18.MAA000926.3_9_M.1.1	oligodendrocyte	M
E8.MAA000926.3_9_M.1.1	oligodendrocyte	M
H6.MAA000926.3_9_M.1.1	oligodendrocyte	M
I17.MAA000926.3_9_M.1.1	oligodendrocyte	M
L10.MAA000926.3_9_M.1.1	oligodendrocyte	M
H7.MAA000926.3_9_M.1.1	oligodendrocyte	M
D6.MAA000926.3_9_M.1.1	oligodendrocyte	M
K4.MAA000926.3_9_M.1.1	oligodendrocyte	M
C4.MAA000926.3_9_M.1.1	oligodendrocyte	M
D7.MAA000926.3_9_M.1.1	oligodendrocyte	M
F21.MAA000926.3_9_M.1.1	oligodendrocyte	M
M20.MAA000926.3_9_M.1.1	oligodendrocyte	M
C5.MAA000926.3_9_M.1.1	oligodendrocyte	M
D8.MAA000926.3_9_M.1.1	oligodendrocyte	M
E11.MAA000926.3_9_M.1.1	oligodendrocyte	M
G1.MAA000926.3_9_M.1.1	oligodendrocyte	M
I20.MAA000926.3_9_M.1.1	oligodendrocyte	M
H10.MAA000926.3_9_M.1.1	oligodendrocyte	M
K6.MAA000926.3_9_M.1.1	oligodendrocyte	M
L14.MAA000926.3_9_M.1.1	oligodendrocyte	M
P7.MAA000926.3_9_M.1.1	oligodendrocyte	M
A22.MAA000926.3_9_M.1.1	oligodendrocyte	M
C6.MAA000926.3_9_M.1.1	oligodendrocyte	M
E12.MAA000926.3_9_M.1.1	oligodendrocyte	M
K8.MAA000926.3_9_M.1.1	oligodendrocyte	M
O4.MAA000926.3_9_M.1.1	oligodendrocyte	M
D10.MAA000926.3_9_M.1.1	oligodendrocyte	M
G3.MAA000926.3_9_M.1.1	oligodendrocyte	M
H13.MAA000926.3_9_M.1.1	oligodendrocyte	M
K9.MAA000926.3_9_M.1.1	oligodendrocyte	M
N1.MAA000926.3_9_M.1.1	oligodendrocyte	M
D11.MAA000926.3_9_M.1.1	oligodendrocyte	M
G4.MAA000926.3_9_M.1.1	oligodendrocyte	M
L19.MAA000926.3_9_M.1.1	oligodendrocyte	M
O6.MAA000926.3_9_M.1.1	oligodendrocyte	M
E18.MAA000926.3_9_M.1.1	oligodendrocyte	M
G6.MAA000926.3_9_M.1.1	oligodendrocyte	M
H16.MAA000926.3_9_M.1.1	oligodendrocyte	M
K13.MAA000926.3_9_M.1.1	oligodendrocyte	M
O8.MAA000926.3_9_M.1.1	oligodendrocyte	M
P13.MAA000926.3_9_M.1.1	oligodendrocyte	M
G7.MAA000926.3_9_M.1.1	oligodendrocyte	M
J7.MAA000926.3_9_M.1.1	oligodendrocyte	M
K14.MAA000926.3_9_M.1.1	oligodendrocyte	M
L22.MAA000926.3_9_M.1.1	oligodendrocyte	M
P14.MAA000926.3_9_M.1.1	oligodendrocyte	M
C10.MAA000926.3_9_M.1.1	oligodendrocyte	M
N6.MAA000926.3_9_M.1.1	oligodendrocyte	M
B8.MAA000926.3_9_M.1.1	oligodendrocyte	M
C12.MAA000926.3_9_M.1.1	oligodendrocyte	M
C11.MAA000926.3_9_M.1.1	oligodendrocyte	M
G9.MAA000926.3_9_M.1.1	oligodendrocyte	M
J8.MAA000926.3_9_M.1.1	oligodendrocyte	M
K15.MAA000926.3_9_M.1.1	oligodendrocyte	M
P16.MAA000926.3_9_M.1.1	oligodendrocyte	M
D16.MAA000926.3_9_M.1.1	oligodendrocyte	M
F2.MAA000926.3_9_M.1.1	oligodendrocyte	M
G12.MAA000926.3_9_M.1.1	oligodendrocyte	M
H22.MAA000926.3_9_M.1.1	oligodendrocyte	M
J11.MAA000926.3_9_M.1.1	oligodendrocyte	M
G11.MAA000926.3_9_M.1.1	oligodendrocyte	M
J9.MAA000926.3_9_M.1.1	oligodendrocyte	M
K16.MAA000926.3_9_M.1.1	oligodendrocyte	M
N7.MAA000926.3_9_M.1.1	oligodendrocyte	M
K19.MAA000926.3_9_M.1.1	oligodendrocyte	M
P17.MAA000926.3_9_M.1.1	oligodendrocyte	M
D18.MAA000926.3_9_M.1.1	oligodendrocyte	M
P18.MAA000926.3_9_M.1.1	oligodendrocyte	M
N10.MAA000926.3_9_M.1.1	oligodendrocyte	M
G15.MAA000926.3_9_M.1.1	oligodendrocyte	M
I2.MAA000926.3_9_M.1.1	oligodendrocyte	M
K20.MAA000926.3_9_M.1.1	oligodendrocyte	M
P19.MAA000928.3_9_M.1.1	oligodendrocyte	M
K11.MAA000928.3_9_M.1.1	oligodendrocyte	M
N15.MAA000928.3_9_M.1.1	oligodendrocyte	M
G18.MAA000928.3_9_M.1.1	oligodendrocyte	M
G20.MAA000928.3_9_M.1.1	oligodendrocyte	M
D3.MAA000928.3_9_M.1.1	oligodendrocyte	M
I15.MAA000928.3_9_M.1.1	oligodendrocyte	M
M7.MAA000928.3_9_M.1.1	oligodendrocyte	M
J5.MAA000930.3_8_M.1.1	oligodendrocyte	M
D20.MAA000930.3_8_M.1.1	oligodendrocyte	M
J6.MAA000930.3_8_M.1.1	oligodendrocyte	M
D21.MAA000930.3_8_M.1.1	oligodendrocyte	M
J8.MAA000930.3_8_M.1.1	oligodendrocyte	M
N1.MAA000930.3_8_M.1.1	oligodendrocyte	M
D22.MAA000930.3_8_M.1.1	oligodendrocyte	M
J10.MAA000930.3_8_M.1.1	oligodendrocyte	M
N5.MAA000930.3_8_M.1.1	oligodendrocyte	M
N11.MAA000930.3_8_M.1.1	oligodendrocyte	M
E3.MAA000930.3_8_M.1.1	oligodendrocyte	M
J15.MAA000930.3_8_M.1.1	oligodendrocyte	M
J22.MAA000930.3_8_M.1.1	oligodendrocyte	M
N14.MAA000930.3_8_M.1.1	oligodendrocyte	M
E5.MAA000930.3_8_M.1.1	oligodendrocyte	M
K1.MAA000930.3_8_M.1.1	oligodendrocyte	M
N21.MAA000930.3_8_M.1.1	oligodendrocyte	M
B6.MAA000930.3_8_M.1.1	oligodendrocyte	M
K5.MAA000930.3_8_M.1.1	oligodendrocyte	M
B8.MAA000930.3_8_M.1.1	oligodendrocyte	M
O5.MAA000930.3_8_M.1.1	oligodendrocyte	M
B9.MAA000930.3_8_M.1.1	oligodendrocyte	M
A3.MAA000930.3_8_M.1.1	oligodendrocyte	M
E20.MAA000930.3_8_M.1.1	oligodendrocyte	M
K14.MAA000930.3_8_M.1.1	oligodendrocyte	M
F4.MAA000930.3_8_M.1.1	oligodendrocyte	M
F6.MAA000930.3_8_M.1.1	oligodendrocyte	M
K20.MAA000930.3_8_M.1.1	oligodendrocyte	M
O10.MAA000930.3_8_M.1.1	oligodendrocyte	M
O8.MAA000930.3_8_M.1.1	oligodendrocyte	M
B22.MAA000930.3_8_M.1.1	oligodendrocyte	M
F7.MAA000930.3_8_M.1.1	oligodendrocyte	M
O11.MAA000930.3_8_M.1.1	oligodendrocyte	M
A7.MAA000930.3_8_M.1.1	oligodendrocyte	M
C1.MAA000930.3_8_M.1.1	oligodendrocyte	M
F12.MAA000930.3_8_M.1.1	oligodendrocyte	M
A8.MAA000930.3_8_M.1.1	oligodendrocyte	M
C4.MAA000930.3_8_M.1.1	oligodendrocyte	M
C3.MAA000930.3_8_M.1.1	oligodendrocyte	M
G3.MAA000930.3_8_M.1.1	oligodendrocyte	M
L8.MAA000930.3_8_M.1.1	oligodendrocyte	M
O19.MAA000930.3_8_M.1.1	oligodendrocyte	M
C5.MAA000930.3_8_M.1.1	oligodendrocyte	M
L14.MAA000930.3_8_M.1.1	oligodendrocyte	M
P1.MAA000930.3_8_M.1.1	oligodendrocyte	M
A11.MAA000930.3_8_M.1.1	oligodendrocyte	M
C6.MAA000930.3_8_M.1.1	oligodendrocyte	M
P2.MAA000930.3_8_M.1.1	oligodendrocyte	M
C7.MAA000930.3_8_M.1.1	oligodendrocyte	M
L15.MAA000930.3_8_M.1.1	oligodendrocyte	M
C8.MAA000930.3_8_M.1.1	oligodendrocyte	M
G10.MAA000930.3_8_M.1.1	oligodendrocyte	M
L21.MAA000930.3_8_M.1.1	oligodendrocyte	M
A13.MAA000930.3_8_M.1.1	oligodendrocyte	M
C18.MAA000930.3_8_M.1.1	oligodendrocyte	M
M1.MAA000930.3_8_M.1.1	oligodendrocyte	M
C19.MAA000930.3_8_M.1.1	oligodendrocyte	M
H21.MAA000930.3_8_M.1.1	oligodendrocyte	M
M2.MAA000930.3_8_M.1.1	oligodendrocyte	M
D1.MAA000930.3_8_M.1.1	oligodendrocyte	M
I2.MAA000930.3_8_M.1.1	oligodendrocyte	M
M14.MAA000930.3_8_M.1.1	oligodendrocyte	M
I13.MAA000930.3_8_M.1.1	oligodendrocyte	M
M20.MAA000930.3_8_M.1.1	oligodendrocyte	M
P13.MAA000930.3_8_M.1.1	oligodendrocyte	M
P18.MAA000930.3_8_M.1.1	oligodendrocyte	M
P10.MAA000930.3_8_M.1.1	oligodendrocyte	M
D21.MAA000932.3_11_M.1.1	oligodendrocyte	M
B22.MAA000932.3_11_M.1.1	oligodendrocyte	M
I13.MAA000932.3_11_M.1.1	oligodendrocyte	M
E14.MAA000932.3_11_M.1.1	oligodendrocyte	M
I21.MAA000932.3_11_M.1.1	oligodendrocyte	M
E16.MAA000932.3_11_M.1.1	oligodendrocyte	M
A18.MAA000932.3_11_M.1.1	oligodendrocyte	M
E22.MAA000932.3_11_M.1.1	oligodendrocyte	M
P13.MAA000932.3_11_M.1.1	oligodendrocyte	M
L21.MAA000932.3_11_M.1.1	oligodendrocyte	M
N12.MAA000932.3_11_M.1.1	oligodendrocyte	M
H15.MAA000932.3_11_M.1.1	oligodendrocyte	M
B19.MAA000935.3_8_M.1.1	oligodendrocyte	M
E11.MAA000935.3_8_M.1.1	oligodendrocyte	M
H14.MAA000935.3_8_M.1.1	oligodendrocyte	M
E12.MAA000935.3_8_M.1.1	oligodendrocyte	M
H15.MAA000935.3_8_M.1.1	oligodendrocyte	M
J20.MAA000935.3_8_M.1.1	oligodendrocyte	M
C2.MAA000935.3_8_M.1.1	oligodendrocyte	M
E13.MAA000935.3_8_M.1.1	oligodendrocyte	M
J21.MAA000935.3_8_M.1.1	oligodendrocyte	M
N9.MAA000935.3_8_M.1.1	oligodendrocyte	M
H19.MAA000935.3_8_M.1.1	oligodendrocyte	M
K6.MAA000935.3_8_M.1.1	oligodendrocyte	M
C10.MAA000935.3_8_M.1.1	oligodendrocyte	M
E14.MAA000935.3_8_M.1.1	oligodendrocyte	M
I1.MAA000935.3_8_M.1.1	oligodendrocyte	M
N13.MAA000935.3_8_M.1.1	oligodendrocyte	M
E22.MAA000935.3_8_M.1.1	oligodendrocyte	M
F1.MAA000935.3_8_M.1.1	oligodendrocyte	M
K8.MAA000935.3_8_M.1.1	oligodendrocyte	M
C16.MAA000935.3_8_M.1.1	oligodendrocyte	M
N20.MAA000935.3_8_M.1.1	oligodendrocyte	M
F4.MAA000935.3_8_M.1.1	oligodendrocyte	M
I6.MAA000935.3_8_M.1.1	oligodendrocyte	M
K13.MAA000935.3_8_M.1.1	oligodendrocyte	M
O3.MAA000935.3_8_M.1.1	oligodendrocyte	M
F5.MAA000935.3_8_M.1.1	oligodendrocyte	M
I7.MAA000935.3_8_M.1.1	oligodendrocyte	M
D4.MAA000935.3_8_M.1.1	oligodendrocyte	M
F7.MAA000935.3_8_M.1.1	oligodendrocyte	M
K15.MAA000935.3_8_M.1.1	oligodendrocyte	M
D9.MAA000935.3_8_M.1.1	oligodendrocyte	M
F14.MAA000935.3_8_M.1.1	oligodendrocyte	M
L5.MAA000935.3_8_M.1.1	oligodendrocyte	M
D11.MAA000935.3_8_M.1.1	oligodendrocyte	M
L7.MAA000935.3_8_M.1.1	oligodendrocyte	M
F16.MAA000935.3_8_M.1.1	oligodendrocyte	M
I15.MAA000935.3_8_M.1.1	oligodendrocyte	M
L10.MAA000935.3_8_M.1.1	oligodendrocyte	M
O17.MAA000935.3_8_M.1.1	oligodendrocyte	M
I16.MAA000935.3_8_M.1.1	oligodendrocyte	M
L11.MAA000935.3_8_M.1.1	oligodendrocyte	M
F22.MAA000935.3_8_M.1.1	oligodendrocyte	M
I17.MAA000935.3_8_M.1.1	oligodendrocyte	M
P4.MAA000935.3_8_M.1.1	oligodendrocyte	M
D19.MAA000935.3_8_M.1.1	oligodendrocyte	M
G1.MAA000935.3_8_M.1.1	oligodendrocyte	M
I21.MAA000935.3_8_M.1.1	oligodendrocyte	M
G4.MAA000935.3_8_M.1.1	oligodendrocyte	M
L14.MAA000935.3_8_M.1.1	oligodendrocyte	M
P5.MAA000935.3_8_M.1.1	oligodendrocyte	M
I22.MAA000935.3_8_M.1.1	oligodendrocyte	M
P7.MAA000935.3_8_M.1.1	oligodendrocyte	M
D22.MAA000935.3_8_M.1.1	oligodendrocyte	M
J5.MAA000935.3_8_M.1.1	oligodendrocyte	M
P9.MAA000935.3_8_M.1.1	oligodendrocyte	M
P14.MAA000935.3_8_M.1.1	oligodendrocyte	M
J6.MAA000935.3_8_M.1.1	oligodendrocyte	M
J7.MAA000935.3_8_M.1.1	oligodendrocyte	M
M9.MAA000935.3_8_M.1.1	oligodendrocyte	M
G17.MAA000935.3_8_M.1.1	oligodendrocyte	M
J8.MAA000935.3_8_M.1.1	oligodendrocyte	M
M11.MAA000935.3_8_M.1.1	oligodendrocyte	M
E4.MAA000935.3_8_M.1.1	oligodendrocyte	M
G21.MAA000935.3_8_M.1.1	oligodendrocyte	M
J9.MAA000935.3_8_M.1.1	oligodendrocyte	M
M12.MAA000935.3_8_M.1.1	oligodendrocyte	M
B9.MAA000935.3_8_M.1.1	oligodendrocyte	M
E5.MAA000935.3_8_M.1.1	oligodendrocyte	M
B11.MAA000935.3_8_M.1.1	oligodendrocyte	M
E6.MAA000935.3_8_M.1.1	oligodendrocyte	M
H2.MAA000935.3_8_M.1.1	oligodendrocyte	M
J11.MAA000935.3_8_M.1.1	oligodendrocyte	M
P21.MAA000935.3_8_M.1.1	oligodendrocyte	M
J17.MAA000935.3_8_M.1.1	oligodendrocyte	M
N3.MAA000935.3_8_M.1.1	oligodendrocyte	M
B15.MAA000935.3_8_M.1.1	oligodendrocyte	M
E9.MAA000935.3_8_M.1.1	oligodendrocyte	M
E10.MAA000935.3_8_M.1.1	oligodendrocyte	M
B17.MAA000935.3_8_M.1.1	oligodendrocyte	M
H8.MAA000935.3_8_M.1.1	oligodendrocyte	M
N5.MAA000935.3_8_M.1.1	oligodendrocyte	M
K3.MAA000940.3_8_M.1.1	oligodendrocyte	M
N15.MAA000940.3_8_M.1.1	oligodendrocyte	M
N20.MAA000940.3_8_M.1.1	oligodendrocyte	M
K10.MAA000940.3_8_M.1.1	oligodendrocyte	M
O11.MAA000940.3_8_M.1.1	oligodendrocyte	M
K17.MAA000940.3_8_M.1.1	oligodendrocyte	M
L10.MAA000940.3_8_M.1.1	oligodendrocyte	M
P1.MAA000940.3_8_M.1.1	oligodendrocyte	M
L11.MAA000940.3_8_M.1.1	oligodendrocyte	M
F18.MAA000940.3_8_M.1.1	oligodendrocyte	M
P13.MAA000940.3_8_M.1.1	oligodendrocyte	M
P20.MAA000940.3_8_M.1.1	oligodendrocyte	M
G6.MAA000940.3_8_M.1.1	oligodendrocyte	M
M12.MAA000940.3_8_M.1.1	oligodendrocyte	M
M15.MAA000940.3_8_M.1.1	oligodendrocyte	M
A22.MAA000940.3_8_M.1.1	oligodendrocyte	M
B11.MAA000940.3_8_M.1.1	oligodendrocyte	M
B22.MAA000940.3_8_M.1.1	oligodendrocyte	M
C17.MAA000940.3_8_M.1.1	oligodendrocyte	M
C18.MAA000940.3_8_M.1.1	oligodendrocyte	M
D18.MAA000940.3_8_M.1.1	oligodendrocyte	M
I5.MAA000940.3_8_M.1.1	oligodendrocyte	M
M20.MAA000940.3_8_M.1.1	oligodendrocyte	M
A9.MAA000941.3_8_M.1.1	oligodendrocyte	M
A12.MAA000941.3_8_M.1.1	oligodendrocyte	M
A10.MAA000941.3_8_M.1.1	oligodendrocyte	M
B2.MAA000941.3_8_M.1.1	oligodendrocyte	M
B6.MAA000941.3_8_M.1.1	oligodendrocyte	M
B7.MAA000941.3_8_M.1.1	oligodendrocyte	M
N3.MAA000941.3_8_M.1.1	oligodendrocyte	M
P6.MAA000941.3_8_M.1.1	oligodendrocyte	M
D22.MAA000941.3_8_M.1.1	oligodendrocyte	M
B17.MAA000941.3_8_M.1.1	oligodendrocyte	M
E1.MAA000941.3_8_M.1.1	oligodendrocyte	M
G6.MAA000941.3_8_M.1.1	oligodendrocyte	M
J4.MAA000941.3_8_M.1.1	oligodendrocyte	M
N4.MAA000941.3_8_M.1.1	oligodendrocyte	M
P12.MAA000941.3_8_M.1.1	oligodendrocyte	M
B21.MAA000941.3_8_M.1.1	oligodendrocyte	M
K20.MAA000941.3_8_M.1.1	oligodendrocyte	M
N7.MAA000941.3_8_M.1.1	oligodendrocyte	M
P18.MAA000941.3_8_M.1.1	oligodendrocyte	M
G12.MAA000941.3_8_M.1.1	oligodendrocyte	M
J6.MAA000941.3_8_M.1.1	oligodendrocyte	M
C1.MAA000941.3_8_M.1.1	oligodendrocyte	M
J7.MAA000941.3_8_M.1.1	oligodendrocyte	M
E10.MAA000941.3_8_M.1.1	oligodendrocyte	M
G16.MAA000941.3_8_M.1.1	oligodendrocyte	M
L5.MAA000941.3_8_M.1.1	oligodendrocyte	M
P22.MAA000941.3_8_M.1.1	oligodendrocyte	M
E12.MAA000941.3_8_M.1.1	oligodendrocyte	M
G17.MAA000941.3_8_M.1.1	oligodendrocyte	M
J9.MAA000941.3_8_M.1.1	oligodendrocyte	M
L7.MAA000941.3_8_M.1.1	oligodendrocyte	M
G20.MAA000941.3_8_M.1.1	oligodendrocyte	M
L9.MAA000941.3_8_M.1.1	oligodendrocyte	M
J12.MAA000941.3_8_M.1.1	oligodendrocyte	M
L17.MAA000941.3_8_M.1.1	oligodendrocyte	M
E19.MAA000941.3_8_M.1.1	oligodendrocyte	M
O3.MAA000941.3_8_M.1.1	oligodendrocyte	M
H15.MAA000941.3_8_M.1.1	oligodendrocyte	M
M2.MAA000941.3_8_M.1.1	oligodendrocyte	M
O4.MAA000941.3_8_M.1.1	oligodendrocyte	M
D3.MAA000941.3_8_M.1.1	oligodendrocyte	M
F2.MAA000941.3_8_M.1.1	oligodendrocyte	M
J17.MAA000941.3_8_M.1.1	oligodendrocyte	M
F4.MAA000941.3_8_M.1.1	oligodendrocyte	M
H19.MAA000941.3_8_M.1.1	oligodendrocyte	M
J20.MAA000941.3_8_M.1.1	oligodendrocyte	M
M4.MAA000941.3_8_M.1.1	oligodendrocyte	M
O15.MAA000941.3_8_M.1.1	oligodendrocyte	M
I1.MAA000941.3_8_M.1.1	oligodendrocyte	M
F9.MAA000941.3_8_M.1.1	oligodendrocyte	M
M9.MAA000941.3_8_M.1.1	oligodendrocyte	M
D8.MAA000941.3_8_M.1.1	oligodendrocyte	M
F11.MAA000941.3_8_M.1.1	oligodendrocyte	M
I3.MAA000941.3_8_M.1.1	oligodendrocyte	M
M10.MAA000941.3_8_M.1.1	oligodendrocyte	M
O18.MAA000941.3_8_M.1.1	oligodendrocyte	M
D12.MAA000941.3_8_M.1.1	oligodendrocyte	M
K8.MAA000941.3_8_M.1.1	oligodendrocyte	M
M11.MAA000941.3_8_M.1.1	oligodendrocyte	M
O20.MAA000941.3_8_M.1.1	oligodendrocyte	M
K9.MAA000941.3_8_M.1.1	oligodendrocyte	M
M15.MAA000941.3_8_M.1.1	oligodendrocyte	M
K11.MAA000941.3_8_M.1.1	oligodendrocyte	M
F17.MAA000941.3_8_M.1.1	oligodendrocyte	M
P3.MAA000941.3_8_M.1.1	oligodendrocyte	M
I17.MAA000941.3_8_M.1.1	oligodendrocyte	M
B15.MAA000942.3_8_M.1.1	oligodendrocyte	M
H14.MAA000942.3_8_M.1.1	oligodendrocyte	M
K9.MAA000942.3_8_M.1.1	oligodendrocyte	M
N18.MAA000942.3_8_M.1.1	oligodendrocyte	M
K11.MAA000942.3_8_M.1.1	oligodendrocyte	M
M12.MAA000942.3_8_M.1.1	oligodendrocyte	M
P2.MAA000942.3_8_M.1.1	oligodendrocyte	M
B16.MAA000942.3_8_M.1.1	oligodendrocyte	M
E18.MAA000942.3_8_M.1.1	oligodendrocyte	M
B17.MAA000942.3_8_M.1.1	oligodendrocyte	M
M13.MAA000942.3_8_M.1.1	oligodendrocyte	M
K12.MAA000942.3_8_M.1.1	oligodendrocyte	M
B18.MAA000942.3_8_M.1.1	oligodendrocyte	M
F3.MAA000942.3_8_M.1.1	oligodendrocyte	M
H18.MAA000942.3_8_M.1.1	oligodendrocyte	M
F4.MAA000942.3_8_M.1.1	oligodendrocyte	M
I2.MAA000942.3_8_M.1.1	oligodendrocyte	M
M15.MAA000942.3_8_M.1.1	oligodendrocyte	M
I8.MAA000942.3_8_M.1.1	oligodendrocyte	M
K17.MAA000942.3_8_M.1.1	oligodendrocyte	M
C4.MAA000942.3_8_M.1.1	oligodendrocyte	M
F7.MAA000942.3_8_M.1.1	oligodendrocyte	M
M16.MAA000942.3_8_M.1.1	oligodendrocyte	M
C5.MAA000942.3_8_M.1.1	oligodendrocyte	M
F8.MAA000942.3_8_M.1.1	oligodendrocyte	M
I12.MAA000942.3_8_M.1.1	oligodendrocyte	M
M17.MAA000942.3_8_M.1.1	oligodendrocyte	M
A2.MAA000942.3_8_M.1.1	oligodendrocyte	M
I13.MAA000942.3_8_M.1.1	oligodendrocyte	M
L2.MAA000942.3_8_M.1.1	oligodendrocyte	M
C7.MAA000942.3_8_M.1.1	oligodendrocyte	M
I14.MAA000942.3_8_M.1.1	oligodendrocyte	M
A7.MAA000942.3_8_M.1.1	oligodendrocyte	M
C13.MAA000942.3_8_M.1.1	oligodendrocyte	M
L6.MAA000942.3_8_M.1.1	oligodendrocyte	M
N1.MAA000942.3_8_M.1.1	oligodendrocyte	M
P11.MAA000942.3_8_M.1.1	oligodendrocyte	M
J7.MAA000942.3_8_M.1.1	oligodendrocyte	M
A8.MAA000942.3_8_M.1.1	oligodendrocyte	M
C15.MAA000942.3_8_M.1.1	oligodendrocyte	M
N3.MAA000942.3_8_M.1.1	oligodendrocyte	M
O9.MAA000942.3_8_M.1.1	oligodendrocyte	M
A9.MAA000942.3_8_M.1.1	oligodendrocyte	M
G3.MAA000942.3_8_M.1.1	oligodendrocyte	M
J8.MAA000942.3_8_M.1.1	oligodendrocyte	M
N4.MAA000942.3_8_M.1.1	oligodendrocyte	M
P13.MAA000942.3_8_M.1.1	oligodendrocyte	M
C17.MAA000942.3_8_M.1.1	oligodendrocyte	M
G8.MAA000942.3_8_M.1.1	oligodendrocyte	M
J11.MAA000942.3_8_M.1.1	oligodendrocyte	M
L11.MAA000942.3_8_M.1.1	oligodendrocyte	M
P14.MAA000942.3_8_M.1.1	oligodendrocyte	M
G11.MAA000942.3_8_M.1.1	oligodendrocyte	M
